,token,transcript_id,sentence_id,surprisal,oov
4664,↓in,1,185,2.9167968847120647,False
4665,↓cry,1,185,19.598915127182206,False
4666,ed,1,185,3.0053261087717225,False
4667,↓i,1,185,10.730257078928863,False
4668,↓am,1,185,4.366356007423168,False
4669,↓king,1,185,14.909128230798933,False
4670,↓i,1,185,10.110841593933593,False
4671,↓am,1,185,6.386530759408902,False
4672,↓king,1,185,14.270439197632362,False
4673,↓but,1,186,5.635697950620085,False
4674,↓it,1,186,3.7438548538979863,False
4675,↓was,1,186,2.6404772874824154,False
4676,↓of,1,186,8.699815113393976,False
4677,↓no,1,186,1.4861607470220952,False
4678,↓avail,1,186,13.66797033726094,False
4679,↓you,1,187,5.755526197215498,False
4680,↓our,1,187,16.000452206517195,False
4681,↓king,1,187,13.923505826436413,False
4682,↓all,1,188,8.125090341472964,False
4683,↓the,1,188,3.411799774839782,False
4684,↓remain,1,188,10.745347233574757,False
4685,ing,1,188,0.4604371754189898,False
4686,↓bird,1,188,14.069737685612914,False
4687,s,1,188,0.9345996753262318,False
4688,↓who,1,188,9.180972689612938,False
4689,↓the,1,188,8.954029530929848,False
4690,↓littlest,1,188,16.028373705067885,False
4691,↓bird,1,188,13.812201580753005,False
4692,↓have,1,188,8.876150456952766,False
4693,ed,1,188,3.158961077590475,False
4694,↓out,1,188,9.007570948783817,False
4695,witte,1,188,25.67957344949801,True
4696,ed,1,188,7.766704514696286,False
4697,↓cry,1,188,13.420328013529277,False
4698,ed,1,188,3.075936912702861,False
4699,↓again,1,188,9.891776552516168,False
4700,↓even,1,188,14.385385102427815,False
4701,↓more,1,188,5.375370012708858,False
4702,↓angry,1,188,18.655350004717874,False
4703,ly,1,188,0.15328469029695485,False
4704,↓than,1,188,9.9301525748335,False
4705,↓before,1,188,6.246891586280394,False
4706,↓do,1,189,7.742027086550759,False
4707,↓you,1,189,2.02174590058589,False
4708,↓think,1,189,2.3906042693425165,False
4709,↓we,1,189,4.216650791127077,False
4710,↓would,1,189,8.180763848567826,False
4711,↓reward,1,189,16.179034480676435,False
4712,↓your,1,189,9.467613555031672,False
4713,↓cun,1,189,19.126500542467785,False
4714,ing,1,189,0.1538539965367282,False
4715,↓in,1,189,6.709623064360653,False
4716,↓this,1,189,5.869025100880524,False
4717,↓way,1,189,5.173835306825584,False
4718,↓no,1,190,7.158455569896915,False
4719,↓no,1,190,8.489468511190427,False
4720,↓you,1,191,5.755526197215498,False
4721,↓shall,1,191,10.900768777544009,False
4722,↓stay,1,191,15.216063544474968,False
4723,↓in,1,191,4.181813862707566,False
4724,↓the,1,191,2.365925851185268,False
4725,↓earth,1,191,11.215377870066634,False
4726,↓till,1,191,16.95706489144604,False
4727,↓you,1,191,3.9191534571832514,False
4728,↓die,1,191,11.003994527589558,False
4729,↓of,1,191,5.672952487660631,False
4730,↓hunger,1,191,14.194780125936939,False
4731,↓so,1,192,7.1482663692713215,False
4732,↓they,1,192,5.394866115514889,False
4733,↓shut,1,192,15.454714977767319,False
4734,↓up,1,192,3.8782861693728923,False
4735,↓the,1,192,6.317760585268193,False
4736,↓little,1,192,9.811475513866482,False
4737,↓bird,1,192,9.683944580082246,False
4738,↓in,1,192,7.785852925386139,False
4739,↓the,1,192,0.8403489755324672,False
4740,↓mouse,1,192,14.117394473801268,False
4741,s,1,192,7.958576706189181,False
4742,↓hole,1,192,14.30937279455058,False
4743,↓that,1,192,7.723737214024773,False
4744,↓the,1,192,6.12203130811291,False
4745,↓mouse,1,192,14.298877086296374,False
4746,↓gave,1,192,13.257063992716292,False
4747,↓up,1,192,4.673897604276731,False
4748,↓most,1,192,11.15809895996609,False
4749,↓un,1,192,8.867727437236235,False
4750,will,1,192,8.162469223985582,False
4751,ing,1,192,0.1306447805227363,False
4752,ly,1,192,4.1974029832605035,False
4753,↓and,1,192,7.2482472569023315,False
4754,↓bade,1,192,17.743688603948076,False
4755,↓the,1,192,9.118776193295192,False
4756,↓owl,1,192,15.163499466191304,False
4757,↓watch,1,192,13.017778951922933,False
4758,↓him,1,192,7.307431741562158,False
4759,↓care,1,192,14.79256187481965,False
4760,ful,1,192,3.156419915506743,False
4761,ly,1,192,1.5382742709718389,False
4762,↓night,1,192,14.765708004908157,False
4763,↓and,1,192,5.510703822868012,False
4764,↓day,1,192,3.676920161486762,False
4765,↓then,1,193,8.239641825599039,False
4766,↓all,1,193,8.180014607697883,False
4767,↓the,1,193,1.8823310641132085,False
4768,↓bird,1,193,10.992077954514341,False
4769,s,1,193,0.5279178097933878,False
4770,↓went,1,193,12.203970309590131,False
4771,↓home,1,193,7.290325131044305,False
4772,↓to,1,193,3.186482413403811,False
4773,↓bed,1,193,11.91973319262835,False
4774,↓for,1,193,7.359803361567391,False
4775,↓they,1,193,12.51550719774224,False
4776,↓were,1,193,5.223514886960907,False
4777,↓very,1,193,7.758435936808126,False
4778,↓tire,1,193,10.306307131966582,False
4779,ed,1,193,0.6430400851768181,False
4780,↓but,1,193,6.519912266455574,False
4781,↓the,1,193,4.65446288219736,False
4782,↓owl,1,193,15.830331760533921,False
4783,↓assign,1,193,14.362320205372354,False
4784,ed,1,193,1.9782841880612452,False
4785,↓by,1,193,5.41407828295953,False
4786,↓the,1,193,3.256937785494858,False
4787,↓bird,1,193,11.570106989553114,False
4788,s,1,193,1.6787802983626634,False
4789,↓to,1,193,8.142433762794317,False
4790,↓stand,1,193,9.93396293194269,False
4791,↓guard,1,193,9.653365098064823,False
4792,↓found,1,193,9.458670185154936,False
4793,↓his,1,193,7.342454396180401,False
4794,↓job,1,193,9.257504555641,False
4795,↓was,1,193,5.960673653868584,False
4796,↓lone,1,193,15.28536278087902,False
4797,ly,1,193,0.9119907776691524,False
4798,↓and,1,193,6.056697266651108,False
4799,↓wearisome,1,193,23.858382737199307,False
4800,↓because,1,193,10.082659524298112,False
4801,↓he,1,193,4.4682119772524755,False
4802,↓was,1,193,2.7348521347459087,False
4803,↓just,1,193,6.347894958016156,False
4804,↓sit,1,193,6.766384792338497,False
4805,ing,1,193,0.2229348487304213,False
4806,↓alone,1,193,8.443186651279262,False
4807,↓stare,1,193,16.554644927368027,False
4808,ing,1,193,1.9376533150497,False
4809,↓at,1,193,1.630994313644808,False
4810,↓the,1,193,1.9474554210926451,False
4811,↓mouse,1,193,14.737577415882134,False
4812,s,1,193,7.958576706189181,False
4813,↓hole,1,193,14.30937279455058,False
4814,↓i,1,194,4.60239776982074,False
4815,↓can,1,194,5.896802453724735,False
4816,↓close,1,194,12.703369445763126,False
4817,↓one,1,194,10.513477776571326,False
4818,↓eye,1,194,10.210958707177321,False
4819,↓and,1,194,6.54299735975013,False
4820,↓watch,1,194,9.929022377453576,False
4821,↓with,1,194,10.303131174367778,False
4822,↓the,1,194,3.5358280471575045,False
4823,↓other,1,194,7.305671104718731,False
4824,↓he,1,194,12.587436697284852,False
4825,↓thought,1,194,8.39300731322752,False
4826,↓so,1,195,7.1482663692713215,False
4827,↓he,1,195,5.284583957931545,False
4828,↓close,1,195,12.206318617390744,False
4829,ed,1,195,0.8516842137255091,False
4830,↓one,1,195,9.8067907784059,False
4831,↓eye,1,195,10.952089401106944,False
4832,↓and,1,195,6.730197091927774,False
